ctx,layer,head,L,attn_fresh,attn_prev_token,int_zero,int_bump,int_floor,cor_lag1,cor_lag2_impl,cor_lag2_prot,int_fixed,cor_lag2_fixed
2048,0,10,1887,0.03134727791889662,0.01832038262860021,9.154836134499545,5.231034694034696,4.577599008289703,2.729565806945025,4.777722883014386,2.561346567831574,4.577599008289703,2.561346567831574
2048,0,11,1887,0.05005331217409581,0.0014791899891618864,7.877384613010726,0.9238837396417091,1.0318988344942188,0.7983272492623276,1.0884641951979344,0.9377823838656262,1.0243043838572412,0.9377823838656262
2048,0,12,1887,0.0013750514902689118,0.0008143742821156307,3.659293807961356,3.6714666390435977,3.749014979381809,0.9328171333394856,1.2394510146942495,1.228190326650597,3.749014979381809,1.228190326650597
2048,0,13,1887,0.0014819964978745354,0.0012486669225861826,2.299850348350501,2.7405168858045834,2.375647562159735,1.259073734609421,1.242973186725856,1.2184982524823622,2.375647562159735,1.2184982524823622
2048,0,14,1887,0.002160446796581273,0.0012035599374205523,4.5638405573085725,4.389999963596387,4.575583185524917,0.9443346209757582,1.3756713387109587,1.3592478402680028,4.575146280032272,1.3592478402680028
2048,0,15,1887,0.00823538111551427,0.006416720626516937,1.9853302814662852,1.2070876295948412,1.1585619047589262,0.7702279243628544,0.8547419060521186,0.8986687115128491,1.1585619047589262,0.8986687115128491
2048,0,16,1887,0.0068366022462221804,0.0013172686364539116,3.021942515461419,2.8967694401177635,2.6279913161696973,1.0217382590664792,1.0662699439257395,1.0350916338637213,2.6279913161696973,1.0350916338637213
2048,0,17,1887,0.07630869023240938,0.029874428215923746,16.441130692100067,1.0616816041825843,1.2434236702083628,1.0635846945114107,6.23269694705481,1.0146851031112798,1.2440619451397144,1.0146851031112798
2048,0,18,1887,0.003752975941986089,0.0006208178320700494,2.5510225263900286,1.9224528728480952,1.8901581796723108,1.6902309225971772,0.9899452637048586,1.0083063743111056,1.8901581796723108,1.0083063743111056
2048,0,19,1887,0.009453096089809121,0.0033760879092082246,2.814571918824688,2.5876108110479206,2.6239222930631048,1.9162420909505309,2.6339284817605693,2.6192797660132596,2.6239222930631048,2.6192797660132596
2048,0,20,1887,0.005990898144537708,0.0034710018791544875,3.9824864815020145,3.6615370885635645,4.044916987634787,0.47518826887275273,0.44240109123108223,0.42528697846714664,4.045331580760398,0.42528697846714664
2048,0,21,1887,0.006274737803159358,0.003448873515509012,5.017370160243749,6.65312968397305,4.7987970403799025,4.0168118759891875,2.5303780170413672,2.577912635705626,4.7987970403799025,2.577912635705626
2048,0,22,1887,0.004078410761274866,0.0026696136107998087,4.109235165376821,3.781478083442316,4.188108419537066,2.1227368446134234,1.823023833914568,1.7962906958784033,4.209889286950681,1.7962906958784033
2048,0,23,1887,0.009588491288210677,0.003404618882614207,10.531574459909375,10.79181795794038,10.769254185003353,1.7314142896969953,2.602013658333476,2.4932567949838678,10.77318322805432,2.4932567949838678
2048,0,24,1887,0.05994956680528266,0.06437526896616699,34.70591477093895,3.7475544853933354,2.1290747845324383,6.009816310330755,5.639686881101571,5.1152512604938725,2.130765902991534,5.1152512604938725
2048,0,25,1887,0.0074728032130381246,0.02454842891950427,1.9003918474585995,2.4659777041830258,0.8762162424552253,4.053633202986539,2.3390642684831757,2.695475310855851,0.8763711888388913,2.695475310855851
2048,0,26,1887,0.03675293482013769,0.05469554458412467,29.673654577947627,2.988016030101042,1.2143326457301449,4.192851274299896,4.683662458793555,5.108094667501663,1.2143326457301449,5.108094667501663
2048,0,27,1887,0.030091902491679253,0.05674136115109335,12.186439181148746,1.9796048581115258,1.0567785670097378,4.713219671017567,7.344423191309938,8.397654319448382,1.0488844611229309,8.397654319448382
2048,0,28,1887,0.0002078559849804363,0.0012685871647871042,2.791544977461915,2.6839838577271498,2.8646196416371,0.8742402613644414,0.8564467854459469,0.8588233321844786,2.8646196416371,0.8588233321844786
2048,0,29,1887,4.9710673372418436e-05,0.0023556412774854343,26.55750423048686,23.58341749309625,26.521971418606043,1.7449389082105835,1.3874282366217845,1.3923652843377325,26.521902699211935,1.3923652843377325
2048,0,30,1887,0.020051749991112408,0.002193363950843428,12.607468973694337,7.9931276283977155,5.46453533102597,2.0134580194994918,1.975870649373303,1.9806952634534503,5.464207955011515,1.9806952634534503
2048,0,31,1887,1.2582848258071127e-05,0.0024011688257267747,2.507601063789571,2.9237063115652826,2.512584310212121,1.1644085977649798,1.225163852011459,1.2335912918470933,2.5113983061254443,1.2335912918470933
2048,1,0,1887,0.04814803224700309,0.13546963111278304,26.359979078886564,1.018254872580385,1.018235363823667,1.0767583538941732,49.33375520763677,1.1583021248359404,1.018235363823667,1.1583021248359404
2048,1,1,1887,0.01794758158780492,0.19252837899535738,10.489707229125482,0.9858754026390344,0.9916204175201695,1.0230839149017084,71.46867496394964,1.099950525892567,0.9916204175201695,1.099950525892567
2048,1,2,1887,0.007051800641208956,0.0007191306481110388,5.69501498656436,5.125237992029187,4.466160893509252,4.615978540795338,1.1930969427023717,1.17402521462523,4.466160893509252,1.17402521462523
2048,1,3,1887,0.006973740921481611,0.005265274614914942,13.717917668891923,1.7463549227092028,1.5511411956350252,1.8896435735304942,6.092536872844358,2.9267574229691466,1.5511411956350252,2.9267574229691466
2048,1,4,1887,0.015167329133421186,0.0014038317617943853,74.72413950536297,2.4199653045330853,2.2769473399984905,3.581659466157259,5.310820253759987,4.573379681424518,2.2769473399984905,4.573379681424518
2048,1,5,1887,0.019579872067557638,0.012218595707591779,54.516532716556334,2.41291457204363,2.3190427636666993,3.282042044837675,17.695393205044855,2.001434072361719,2.3190427636666993,2.001434072361719
2048,1,6,1887,0.002357127337322947,0.0013972961016551829,12.216998262675757,3.8982076678768625,3.5525650628308134,2.9434213725846265,3.5577060435960184,2.998384635919228,3.552641926223456,2.998384635919228
2048,1,7,1887,0.0011881906593624667,0.0017931637222063203,3.7430412472459023,1.604019830733429,1.3883251548543425,2.1851791845291904,2.8394082639854052,2.16645268952992,1.3883251548543425,2.16645268952992
2048,1,8,1887,0.002184326525019363,0.004242948695587833,3.5395660926507233,2.685984152154247,2.5486856133784106,1.9097271305222907,2.169763787270737,1.015735205141052,2.5449506224856657,1.015735205141052
2048,1,9,1887,0.0017492672757091602,0.0008258277972962357,1.4579082402720625,1.3634152629880971,1.446460658051763,1.1938312607722383,1.4412141094840976,1.4527804502218256,1.446460658051763,1.4527804502218256
2048,1,10,1887,0.06045264608079727,0.10915229195550484,23.013828144475877,0.979849128600206,0.9620971696375421,1.0212862910369034,47.56614978636523,1.0477440486532101,0.9611228784654925,1.0477440486532101
2048,1,11,1887,0.04869358589301389,0.07898910541241293,34.641972287829645,1.882819675815017,2.041075164828034,1.799599509853719,32.85305076956768,2.8979510238616006,2.041075164828034,2.8979510238616006
2048,1,12,1887,0.004609214358698143,9.16914183703105e-05,2.0156821441094253,2.825271236141446,1.8248662466935157,2.342127350564046,1.859169668038317,1.8580849556610421,1.8248662466935157,1.8580849556610421
2048,1,13,1887,0.02199605539229616,0.0005109981479968003,42.496695701415156,3.517978621875956,3.0536678091813427,3.392454651664139,5.191396507018047,5.107015586109752,3.051563750500097,5.107015586109752
2048,1,14,1887,0.06724816056938554,0.00048330418136722814,20.689261184096836,3.1055905647746065,2.1902696504723806,1.6912560749198864,1.510646397369087,1.5111248942524427,2.1902696504723806,1.5111248942524427
2048,1,15,1887,0.0012059081403256052,0.0019431107049492993,2.6044522841978472,2.0470133858429604,1.9203335271096358,1.6839062481195346,2.019949444366265,1.6587771340741038,1.9129116329994853,1.6587771340741038
2048,1,16,1887,0.011258004676098936,0.05358877895294131,21.432775779190496,1.1785489048276139,1.1641076493837716,1.3016465265610713,74.18199696796995,8.469491933490891,1.1590979724768862,8.469491933490891
2048,1,17,1887,0.005367191524589109,0.014449823562851016,8.16030210947672,0.9986363451306003,0.996233328154176,1.0353083875003302,16.613107191743637,1.3920152938765733,0.9962343524995226,1.3920152938765733
2048,1,18,1887,0.018445998075862644,0.00875341710751225,20.951508272693452,1.2171213704313164,1.2234142309463332,1.3485042507624374,12.152008365793382,8.929305334263896,1.223415634677797,8.929305334263896
2048,1,19,1887,0.006006378978731291,0.0019672218829508694,4.333507497299688,1.3772704524958197,1.3809623271370899,1.6426373436095694,1.7454858217529798,1.2337432280686789,1.381005578476602,1.2337432280686789
2048,1,20,1887,0.040574656560884964,0.39677633765456743,9.892840660597,0.9784188563727201,0.9781610445107033,0.9762617501790789,87.95313665628889,0.8641010149859092,0.9781610445107033,0.8641010149859092
2048,1,21,1887,0.01959452625705342,5.017304376446356e-05,12.902749761852146,14.13686501640315,8.993202333201728,7.503516379153899,4.152767552732155,4.16502060705825,8.993202333201728,4.16502060705825
2048,1,22,1887,0.051003157026467696,7.262422929863738e-06,3.185936322935141,0.8919056514597037,0.8919533273012337,0.8927044608113501,0.9995853863091038,0.9993084228740392,0.8919534712397119,0.9993084228740392
2048,1,23,1887,0.020710321632698737,3.445698821048159e-08,215.64632161939286,188.57628170102782,188.189308538444,188.89172675619997,2.526849254378151,2.528864850916574,188.189308538444,2.528864850916574
2048,1,24,1887,0.0015419344453580877,0.003002643388974324,1.9973176533174803,0.9254790013653891,0.9196088137432769,0.8971317495883788,1.786850723668781,0.7345291357869416,0.9196088137432769,0.7345291357869416
2048,1,25,1887,0.14198879522807098,0.0017096842641838484,26.090757001230187,0.9911486333459298,1.0056686189005781,1.0096721429398865,1.0905380232864088,1.0333750279423997,1.0056686189005781,1.0333750279423997
2048,1,26,1887,0.12771674238660122,0.01216004338613104,18.65160141907314,0.9974551600752755,0.998829114967194,0.9946539537430273,1.3763285560711924,1.0045326480475671,0.9988308940440054,1.0045326480475671
2048,1,27,1887,0.01424219486894423,0.005164418811983615,17.447447864633542,0.965930530258952,0.9823288949496651,1.0253239401598935,3.128756834389848,1.2681236082806442,0.9823288949496651,1.2681236082806442
2048,1,28,1887,0.02284719111164974,0.0003972783068479535,5.6419937238627265,3.053098533305627,2.369713934855087,2.2795114106263115,0.9666166111663268,0.9507541522199472,2.369713934855087,0.9507541522199472
2048,1,29,1887,0.005017150362307929,0.005310699905048716,3.107527245411758,1.6536420323570793,1.4112292268220399,2.001774023871255,1.873161634780916,1.1254125411309752,1.4141960939929321,1.1254125411309752
2048,1,30,1887,0.008190180759677831,0.006121952027041253,14.439134045836246,2.170557756412431,1.8720951204065965,1.8401134185249999,4.608405275911499,2.5764713505869334,1.8720951204065965,2.5764713505869334
2048,1,31,1887,0.09867805261741826,0.0048811270266495115,42.4282726079605,1.2444555779344715,1.1523600739064894,1.5015671895096823,1.8402299427238933,1.4324875978006886,1.1521632650227702,1.4324875978006886
2048,2,0,1887,0.0005634573520436856,0.00028603667735281407,1.224522426715402,1.1196480411566003,1.1247968241691955,1.355748572114665,1.1187939910791938,1.064761141459344,1.1246906177645042,1.064761141459344
2048,2,1,1887,0.005174451864303389,0.0022342127934898742,6.573485950187084,6.015526537542142,6.243636419087509,4.004585664824867,2.795970560831315,2.661592513802228,6.243636419087509,2.661592513802228
2048,2,2,1887,0.004919770168242828,0.00036635531700079916,14.885197121252892,2.0073847358707986,1.9901243245279896,3.400434736847524,2.768616193898872,2.140704563355027,1.9901243245279896,2.140704563355027
2048,2,3,1887,0.0004691907769656103,6.992483827488975e-05,6.105209076980767,5.960721288371487,5.908064832100289,4.313819056397085,1.7382859353511069,1.7323058370029862,5.91376639967902,1.7323058370029862
2048,2,4,1887,0.01263811297021612,0.02642272802300945,7.172904227333886,1.0212102785639938,1.0384169564256143,1.0454611106873468,13.780027719877204,0.9908242154239078,1.0384874824187669,0.9908242154239078
2048,2,5,1887,0.008746398379230655,0.0003871188960461908,1.4421108028102467,1.096038529542409,1.23697162798598,1.025740048989433,0.7851016461290079,0.7791123879017663,1.23697162798598,0.7791123879017663
2048,2,6,1887,0.0017974232802045278,0.0010996833916417218,1.0907966756159568,1.131870509754834,1.0195062925741314,1.0530352958150317,0.9705353870196965,0.9363323933582764,1.0195062925741314,0.9363323933582764
2048,2,7,1887,0.024805118330597745,0.035348319636283154,10.707844419581624,1.019361031251647,1.0175281937345426,1.0526195940129062,15.666960749166355,1.0781598846124794,1.0175281937345426,1.0781598846124794
2048,2,8,1887,0.010292236261437954,0.0012918657451615218,18.938320801717893,3.6768095626975863,3.588693971391111,5.451680351043538,3.0246765591718843,2.1771081901062797,3.588693971391111,2.1771081901062797
2048,2,9,1887,0.007484098418569273,0.003702339730691344,13.059626205118084,1.4685736215234932,1.3706728333951987,1.7871103357629725,6.033698065755704,1.1888858647668492,1.3687052836491875,1.1888858647668492
2048,2,10,1887,0.0011399680334946186,0.0035164923175794757,3.4142388001362707,2.955933476658636,2.449544204922073,2.5359794357408436,3.5222040432375157,1.572604139540148,2.449544204922073,1.572604139540148
2048,2,11,1887,0.0021836780682182822,0.003972064820480939,6.427785525572016,1.5173214079183084,1.4455176359018873,1.7242995077470813,9.82288323521389,1.9743856635034491,1.4455176359018873,1.9743856635034491
2048,2,12,1887,0.04333830456498449,0.019944649596851775,38.71898493994466,1.1156080300912024,1.1489321915203219,1.335997669048109,16.171633517028248,1.366099271191242,1.149377324746359,1.366099271191242
2048,2,13,1887,0.01670330500084579,0.009497603608071357,3.9929584127956335,1.0679658531289848,1.0639637811682063,1.1149455683872445,2.0573854288830873,1.0565592140759417,1.063944385920317,1.0565592140759417
2048,2,14,1887,0.003410519301443097,0.00013180531857315983,3.9381723940166804,3.808516905242308,3.751420085197446,2.974098529591571,5.213674080030474,5.210382773098792,3.751420085197446,5.210382773098792
2048,2,15,1887,0.011504486396956306,6.831296127982394e-05,17.9394283951067,17.533800781092946,17.281236717234016,10.158370020046965,11.61951608082334,11.63387987003828,17.281236717234016,11.63387987003828
2048,2,16,1887,0.0014694944611361193,0.01905677591084077,1.4699492299698789,0.9085655141817779,0.9400107406474795,0.9979693316112622,20.39237861756551,1.0372665582449738,0.9400107406474795,1.0372665582449738
2048,2,17,1887,0.05868176960730273,0.04979282354247586,6.164692019682009,1.2163047500925679,1.1928385944076987,1.3171710883061731,3.87470050957444,1.3454476344472401,1.1928385944076987,1.3454476344472401
2048,2,18,1887,0.0013278124050448092,0.007087351511726268,1.9741356820965517,1.0070499815434004,1.0014204138161242,1.2784271068501945,8.474212602908933,1.120495517311161,1.0014131072979608,1.120495517311161
2048,2,19,1887,0.0038440512007465095,0.00031737733485017605,1.3154431405849103,1.3340196442873906,1.2415732536079005,1.2111221885957797,0.9929667073903345,0.9856540184944005,1.2415732536079005,0.9856540184944005
2048,2,20,1887,1.1763487382606361e-06,3.6248711972822265e-06,161.2490411161068,161.2892277974567,161.27785656860553,169.15122843415148,76.86746554535074,76.86756406631778,161.26560622572217,76.86756406631778
2048,2,21,1887,0.019763318065568584,0.004381831151062657,16.44599877683335,2.3911972898862377,2.5083562975330453,1.89149566694821,2.381445270693796,1.9773415712150149,2.511117788879982,1.9773415712150149
2048,2,22,1887,0.04105139937290779,0.012556300167484736,40.45513894014408,1.725183988768605,1.756007500863769,1.8751111623122279,6.1280265922743595,2.7183710269697197,1.7596923185364814,2.7183710269697197
2048,2,23,1887,0.014835075302056194,0.0024490442763199284,4.408522601022243,2.8184260868111815,2.651611772634028,2.1604725039243857,1.8800116375361615,1.8524916286986501,2.651611772634028,1.8524916286986501
2048,2,24,1887,0.01601548195841582,0.019263374191316053,6.919835445513145,1.8858785130863567,1.8670215552890148,2.4228324735175373,6.901254552058086,1.7463844391552945,1.8668719612372031,1.7463844391552945
2048,2,25,1887,0.028037435139661664,0.22760686003720573,7.488304535219654,1.0028562773233487,1.002037309619083,1.0018409469613057,68.39914606022438,1.0087063302841657,1.002037309619083,1.0087063302841657
2048,2,26,1887,3.371067526060014e-05,2.5507951603170993e-05,4.395725789509182,4.3921889313796,4.3965629721688515,1.966200231758384,1.9853838703684878,1.9853413790050836,4.396562833250822,1.9853413790050836
2048,2,27,1887,0.0008596883602715096,0.002748347618053608,5.2789031066623195,2.3041007748597884,4.769822356096851,5.651226381123594,8.758618496605655,5.429367139272922,4.769822356096851,5.429367139272922
2048,2,28,1887,0.004375647836649284,0.012753156224020583,5.024683415807365,1.3446682181646814,1.3412128595648949,1.4046965998717085,9.952745243116643,2.051298437209589,1.3412128595648949,2.051298437209589
2048,2,29,1887,0.031338293432979676,4.1796452500752394e-05,6.48687484095589,0.991746652142979,0.9920092836859025,0.9958377483541647,0.9968262017710217,0.9978813739029212,0.9920092836859025,0.9978813739029212
2048,2,30,1887,0.003440276188487191,0.0019142757619212462,14.32051280295161,1.477549585818349,1.3541412618214919,1.7805343524567705,5.843928284309698,1.6584480176284226,1.354353641739795,1.6584480176284226
2048,2,31,1887,0.005733800340741793,0.04104270400061272,1.6766503974890667,1.0094516751860048,1.0101093242237538,1.0494692553809724,6.706075544713236,1.1190238090682776,1.0101093242237538,1.1190238090682776
2048,3,0,1887,0.010441551300302523,6.0300434263163436e-05,2.1125022740532744,1.9710134527269376,1.9829697524149998,1.9215257475925434,1.2271817933385365,1.2369129623753803,1.98849424221887,1.2369129623753803
2048,3,1,1887,0.0010771595514172422,0.0007870595662027997,3.4538948871166566,3.437568870297336,3.268091867283909,2.172156444215109,1.496735925488292,1.4315154816649667,3.306047334040395,1.4315154816649667
2048,3,2,1887,0.0140883128293122,0.001479267586825977,8.980685180148804,1.0117620895754111,1.0242973867778224,1.0564398071830265,1.4349235338900146,0.9930651251413333,1.022945348376513,0.9930651251413333
2048,3,3,1887,0.007936026168798705,0.0023657036531232983,5.624368430349655,0.9810592506486613,0.9798316691172578,0.9961867841122699,2.0620171445620588,1.0017570877487627,0.9797989255402434,1.0017570877487627
2048,3,4,1887,0.008879691533131367,0.0028018044039026736,6.201987283651943,0.9516483507989538,0.9718507127768549,0.9221393537865052,1.686660658265945,0.9163918670607817,0.9718507127768549,0.9163918670607817
2048,3,5,1887,0.021632035399376692,0.01205232314352468,10.92731963195962,0.9854533291096238,0.9877759204998252,0.9703811221507938,4.085894985068434,0.9744522035531741,0.9877759204998252,0.9744522035531741
2048,3,6,1887,0.013776312489715095,0.0029313337695255097,6.664031682159083,0.9920590482443895,1.0122816355081024,1.0047935450470324,1.6280606630090355,0.9951816540823355,1.0122816355081024,0.9951816540823355
2048,3,7,1887,0.033132774078066245,0.007886446914522583,7.693192004159699,0.9951688023629515,0.9971373855997956,0.9937791771151933,1.9151966247150525,1.0185267410599002,0.9971373855997956,1.0185267410599002
2048,3,8,1887,0.02269631781946317,0.059038191695390256,4.750493937486758,0.9990463174967472,0.9988127224705873,0.9988454501975014,19.918363979685616,1.0023899879018037,0.9988127224705873,1.0023899879018037
2048,3,9,1887,0.00684624575483106,0.0024423644653624632,1.987710304155987,1.2030168101671987,1.201076746805395,1.2844518879454976,1.388974221523467,1.0792374908888391,1.201323065814989,1.0792374908888391
2048,3,10,1887,0.022761614859191023,0.01316451719027694,10.1282362781746,0.9832443563672261,0.9813863940311983,1.0039928400205373,10.160287434580045,0.9915396482025445,0.9813845622223755,0.9915396482025445
2048,3,11,1887,0.06931130494830308,0.009564170520661216,13.133712407925454,0.9980267596615003,1.0011452125267297,1.0103445040794585,3.432177910064942,1.0129531733950015,1.0011528564060008,1.0129531733950015
2048,3,12,1887,0.008790890333119585,0.00021588629917248568,1.1927497123063777,1.2407043888611722,1.2514336366460213,1.4238283193596641,1.616480165160544,1.6341359031901737,1.2514336366460213,1.6341359031901737
2048,3,13,1887,0.011901926050322538,0.0012177930601437392,2.0968099595356713,0.9909253820221468,1.064316842572386,1.104003680694894,1.5484765011836086,1.4506714743217028,1.0568214365889803,1.4506714743217028
2048,3,14,1887,0.018167359448701847,0.0011360837195875007,7.63978585599316,1.394043060023677,1.4703505061830224,1.4535667307907392,1.6486654348362242,1.3993067700894142,1.4703374342289859,1.3993067700894142
2048,3,15,1887,0.0448185478689371,0.004575020936431181,11.516488575883821,1.0360905708423322,1.0387846483993186,1.0641806074568383,1.9690654500967593,1.0574919492847208,1.0387688060386573,1.0574919492847208
2048,3,16,1887,0.024919376846134732,0.007023263146063641,28.561847259417174,0.9337403325212722,0.9376902400660155,0.9664152825680022,6.562539879107108,0.9863850380433203,0.9376902400660155,0.9863850380433203
2048,3,17,1887,0.023654141203332563,0.1800556375656795,8.106815355631149,1.0230903098860633,1.02531044756204,0.9973463490331587,43.98888176462776,1.071044664406454,1.0253104222424838,1.071044664406454
2048,3,18,1887,0.02465366522783693,0.10920039246344343,12.669327525968075,1.068388643510138,1.0728216714530452,1.0870178806459918,41.730609821617115,1.8982459774365368,1.0728216714530452,1.8982459774365368
2048,3,19,1887,0.25391887097618676,0.020646034097008988,100.50624689971846,1.1395467348437585,1.2389879243400705,1.245460053827288,6.332982417973472,1.6433424843946003,1.23954405023381,1.6433424843946003
2048,3,20,1887,0.0007149324298457395,0.00011670107999277946,1.6789709531633406,2.010027462244449,1.60543750415477,1.61480188063087,1.336346117461992,1.336180291323039,1.60543750415477,1.336180291323039
2048,3,21,1887,0.017418840368252798,0.0016330976757469155,14.775945018406441,2.0408116805309047,1.8379031041233878,1.7330684965177099,1.568028984109463,1.495481225789088,1.8379031041233878,1.495481225789088
2048,3,22,1887,0.002101225458272943,0.00012468941052133726,1.8173497156400298,1.8644012325425785,1.7190611859900642,1.9111501332629013,1.469998420117623,1.4666519187750047,1.7190611859900642,1.4666519187750047
2048,3,23,1887,0.18196360824240565,0.005633461790770339,34.04046633536187,1.7519971901347433,1.4165210113566238,1.9045623547052608,2.042967397936645,2.0273165304272105,1.4165210113566238,2.0273165304272105
2048,3,24,1887,0.013069299593154279,0.0033685902591138214,7.278519549615959,1.0242584028973747,1.0443579384396962,1.165224083689159,2.6493919584677017,1.1698232919121319,1.0443579384396962,1.1698232919121319
2048,3,25,1887,0.012190661437008012,0.00011638346214924319,3.3830772283343795,1.390260134229401,1.4094066158816538,1.565964164299384,1.2306255032138669,1.2268658805950525,1.4094066158816538,1.2268658805950525
2048,3,26,1887,0.002890500000805607,0.03255211822626016,1.8130582430931763,1.0551801331592168,1.0577883396349004,1.065873474830852,15.521093826778936,1.1442849795302392,1.0575987729904506,1.1442849795302392
2048,3,27,1887,0.018157833741400488,0.0003415343641411167,28.825982662689775,24.804033778958146,25.055271090455363,17.21915946786279,1.3734165587950828,1.365480436927425,25.055271090455363,1.365480436927425
2048,3,28,1887,0.023541549204414296,0.003582638743717188,6.661510703116432,0.9118646548000482,0.91008153777402,0.8941534638009365,0.9584234406580981,0.890325955660026,0.91008153777402,0.890325955660026
2048,3,29,1887,0.02057873611871766,0.001880939723252932,5.265093177085779,1.2861823673931025,1.2778764839587093,1.1692703491608285,1.1427327235663616,1.0413292045309661,1.2778764839587093,1.0413292045309661
2048,3,30,1887,0.05031235928997478,0.0019107103476473444,18.977765953103816,2.6499358612715547,1.5779932985443057,2.691844289508561,1.146947303042654,1.1222254408423173,1.5779932985443057,1.1222254408423173
2048,3,31,1887,0.09521772376224708,0.004437383518097702,15.305460542282592,1.010101680737727,0.9986792471922996,1.0142122403839169,0.9659089506952085,0.9639788477167996,0.9986515035385874,0.9639788477167996
2048,4,0,1887,0.007177546680017103,7.180836017142022e-05,6.024975847921465,7.343222199727107,5.294011407357067,9.072895862861628,2.665744374662914,2.667576896187584,5.322428584452468,2.667576896187584
2048,4,1,1887,0.0032204426112991944,0.002305620634732427,2.0000076326686873,1.4734976275191856,1.4565236340609653,1.5721583079330252,1.2872337015376476,1.2270874662953122,1.4565236340609653,1.2270874662953122
2048,4,2,1887,0.010835257221138997,0.000541963604363442,4.544888529941229,2.34365201645263,2.3196344993993256,2.176119525741903,1.293040079861137,1.2768559915764304,2.3196344993993256,1.2768559915764304
2048,4,3,1887,0.01721561240110514,0.0007749559923860702,5.190969063566679,3.5051005927814476,3.121310398052363,2.467759067564434,1.4347256180032757,1.429559990461582,3.121310398052363,1.429559990461582
2048,4,4,1887,0.026653299235863594,0.012479905939984513,9.317887612935163,1.01186670883189,0.9981807091109786,1.0970551656348524,3.8513288844652975,1.1037739434557177,0.998214729097046,1.1037739434557177
2048,4,5,1887,0.14753944636702604,0.004927932122360839,35.57810905936326,2.696294865432913,2.613143119061002,2.38128997779327,1.5573608463303747,1.411243046365248,2.613567516830237,1.411243046365248
2048,4,6,1887,0.012189952087045139,0.0008299136985767693,2.157903790342928,1.1721035639921704,1.1870315363485822,2.0656481301541527,1.3339871519976374,1.3026311846175402,1.1880256925256494,1.3026311846175402
2048,4,7,1887,0.1480718736456876,0.0059099282913144926,42.72979340750503,1.0070437991373253,0.9991521630185202,1.1120082747365727,1.8786030783192773,1.0538806701400079,0.9991521630185202,1.0538806701400079
2048,4,8,1887,0.004245943505753668,0.00028524434508491717,1.3273546538202978,1.327509707583543,1.4397803175208312,1.4118905870879868,0.9665931453058056,0.9676848312365259,1.4397803175208312,0.9676848312365259
2048,4,9,1887,0.014065871624363381,0.006405723127376039,10.786833590607035,1.0015480471178297,0.9993677495142986,1.1286511628846985,5.791978256225258,1.0003854329406845,0.9992006237468835,1.0003854329406845
2048,4,10,1887,0.0019294269979659637,0.0014187735472010613,1.4700027507477982,1.3684918832663289,1.4298687661084442,1.4984109875198721,1.1733854337258325,1.2044128285508304,1.4298687661084442,1.2044128285508304
2048,4,11,1887,0.16796343616695772,0.010524998605398858,64.20260603135199,1.6869703026712588,1.6431663425171539,1.5213463485473555,3.047195502316515,1.553456868630306,1.6485965388972619,1.553456868630306
2048,4,12,1887,0.034271109635622916,0.1807851407906646,5.365341173253421,1.022277218318253,1.0225055965009704,1.0313576080735203,16.650108874824834,1.5622043009204714,1.022657665817072,1.5622043009204714
